pixel,y_um,intensity,bg_mean,bg_std
200,2.3633,48295.8022,40010.3063,15184.5653
201,2.3751,47961.4932,40010.3063,15184.5653
202,2.3869,48398.6486,40010.3063,15184.5653
203,2.3987,48549.5519,40010.3063,15184.5653
204,2.4105,49132.5032,40010.3063,15184.5653
205,2.4224,48589.7154,40010.3063,15184.5653
206,2.4342,47946.8672,40010.3063,15184.5653
207,2.446,48066.4291,40010.3063,15184.5653
208,2.4578,48991.1183,40010.3063,15184.5653
209,2.4696,48522.8537,40010.3063,15184.5653
210,2.4814,48958.6161,40010.3063,15184.5653
211,2.4933,48837.1969,40010.3063,15184.5653
212,2.5051,48594.8229,40010.3063,15184.5653
213,2.5169,48489.6549,40010.3063,15184.5653
214,2.5287,48329.2331,40010.3063,15184.5653
215,2.5405,47921.5619,40010.3063,15184.5653
216,2.5523,48613.3957,40010.3063,15184.5653
217,2.5642,48278.6224,40010.3063,15184.5653
218,2.576,48402.5953,40010.3063,15184.5653
219,2.5878,48732.0289,40010.3063,15184.5653
220,2.5996,47524.57,40010.3063,15184.5653
221,2.6114,48390.0587,40010.3063,15184.5653
222,2.6232,49916.2719,40010.3063,15184.5653
223,2.6351,49539.9422,40010.3063,15184.5653
224,2.6469,48623.1463,40010.3063,15184.5653
225,2.6587,48891.9864,40010.3063,15184.5653
226,2.6705,48416.757,40010.3063,15184.5653
227,2.6823,48002.121,40010.3063,15184.5653
228,2.6941,48220.3505,40010.3063,15184.5653
229,2.706,48113.5574,40010.3063,15184.5653
230,2.7178,48709.0452,40010.3063,15184.5653
231,2.7296,48810.963,40010.3063,15184.5653
232,2.7414,47861.2005,40010.3063,15184.5653
233,2.7532,48390.2909,40010.3063,15184.5653
234,2.765,48570.2141,40010.3063,15184.5653
235,2.7769,49048.6938,40010.3063,15184.5653
236,2.7887,48949.0976,40010.3063,15184.5653
237,2.8005,49261.3514,40010.3063,15184.5653
238,2.8123,48618.9675,40010.3063,15184.5653
239,2.8241,49303.6043,40010.3063,15184.5653
240,2.8359,48843.0009,40010.3063,15184.5653
241,2.8478,49086.5357,40010.3063,15184.5653
242,2.8596,47901.5962,40010.3063,15184.5653
243,2.8714,47989.5845,40010.3063,15184.5653
244,2.8832,49211.9015,40010.3063,15184.5653
245,2.895,48696.0443,40010.3063,15184.5653
246,2.9068,47915.0614,40010.3063,15184.5653
247,2.9187,47730.0307,40010.3063,15184.5653
248,2.9305,48052.4995,40010.3063,15184.5653
249,2.9423,47985.1734,40010.3063,15184.5653
250,2.9541,47860.2719,40010.3063,15184.5653
251,2.9659,47727.9413,40010.3063,15184.5653
252,2.9777,46855.4878,40010.3063,15184.5653
253,2.9896,47564.037,40010.3063,15184.5653
254,3.0014,48094.5203,40010.3063,15184.5653
255,3.0132,45992.5528,40010.3063,15184.5653
256,3.025,45463.6947,40010.3063,15184.5653
257,3.0368,44864.2602,40010.3063,15184.5653
258,3.0486,43121.4426,40010.3063,15184.5653
259,3.0604,43450.6441,40010.3063,15184.5653
260,3.0723,42417.3044,40010.3063,15184.5653
261,3.0841,41848.2827,40010.3063,15184.5653
262,3.0959,41613.8022,40010.3063,15184.5653
263,3.1077,41788.1536,40010.3063,15184.5653
264,3.1195,40751.0994,40010.3063,15184.5653
265,3.1313,40882.9657,40010.3063,15184.5653
266,3.1432,40741.5808,40010.3063,15184.5653
267,3.155,41549.7263,40010.3063,15184.5653
268,3.1668,40378.4842,40010.3063,15184.5653
269,3.1786,40640.8238,40010.3063,15184.5653
270,3.1904,40777.3333,40010.3063,15184.5653
271,3.2022,40513.1364,40010.3063,15184.5653
272,3.2141,40394.0388,40010.3063,15184.5653
273,3.2259,40030.2457,40010.3063,15184.5653
274,3.2377,40171.3984,40010.3063,15184.5653
275,3.2495,40131.467,40010.3063,15184.5653
276,3.2613,40173.2556,40010.3063,15184.5653
277,3.2731,40774.3153,40010.3063,15184.5653
278,3.285,40372.6802,40010.3063,15184.5653
279,3.2968,40449.2927,40010.3063,15184.5653
280,3.3086,40380.1093,40010.3063,15184.5653
281,3.3204,40949.131,40010.3063,15184.5653
282,3.3322,40922.2005,40010.3063,15184.5653
283,3.344,40537.7453,40010.3063,15184.5653
284,3.3559,40825.1581,40010.3063,15184.5653
285,3.3677,40276.7986,40010.3063,15184.5653
286,3.3795,40144.7001,40010.3063,15184.5653
287,3.3913,40168.8446,40010.3063,15184.5653
288,3.4031,40449.0605,40010.3063,15184.5653
289,3.4149,40706.9892,40010.3063,15184.5653
290,3.4268,40646.3957,40010.3063,15184.5653
291,3.4386,40482.9557,40010.3063,15184.5653
292,3.4504,40857.6603,40010.3063,15184.5653
293,3.4622,40366.4119,40010.3063,15184.5653
294,3.474,40085.2674,40010.3063,15184.5653
295,3.4858,40661.2538,40010.3063,15184.5653
296,3.4977,40815.4074,40010.3063,15184.5653
297,3.5095,40274.477,40010.3063,15184.5653
298,3.5213,40615.9828,40010.3063,15184.5653
299,3.5331,40083.178,40010.3063,15184.5653
300,3.5449,41030.1545,40010.3063,15184.5653
301,3.5567,40872.0542,40010.3063,15184.5653
302,3.5686,40355.5005,40010.3063,15184.5653
303,3.5804,41383.5005,40010.3063,15184.5653
304,3.5922,41037.3514,40010.3063,15184.5653
305,3.604,40971.8826,40010.3063,15184.5653
306,3.6158,40748.0813,40010.3063,15184.5653
307,3.6276,39760.477,40010.3063,15184.5653
308,3.6395,39759.7805,40010.3063,15184.5653
309,3.6513,40257.065,40010.3063,15184.5653
310,3.6631,39564.7669,40010.3063,15184.5653
311,3.6749,40428.8627,40010.3063,15184.5653
312,3.6867,40157.2367,40010.3063,15184.5653
313,3.6985,40928.701,40010.3063,15184.5653
314,3.7104,40101.0542,40010.3063,15184.5653
315,3.7222,40674.4869,40010.3063,15184.5653
316,3.734,39990.7787,40010.3063,15184.5653
317,3.7458,40362.4652,40010.3063,15184.5653
318,3.7576,40637.5736,40010.3063,15184.5653
319,3.7694,40837.9268,40010.3063,15184.5653
320,3.7813,40031.4065,40010.3063,15184.5653
321,3.7931,40693.5239,40010.3063,15184.5653
322,3.8049,40510.3505,40010.3063,15184.5653
323,3.8167,40874.8401,40010.3063,15184.5653
324,3.8285,40174.8808,40010.3063,15184.5653
325,3.8403,39699.187,40010.3063,15184.5653
326,3.8521,39703.3659,40010.3063,15184.5653
327,3.864,41283.6721,40010.3063,15184.5653
328,3.8758,40365.2511,40010.3063,15184.5653
329,3.8876,41291.7977,40010.3063,15184.5653
330,3.8994,39734.0108,40010.3063,15184.5653
331,3.9112,41092.3731,40010.3063,15184.5653
332,3.923,40820.0506,40010.3063,15184.5653
333,3.9349,41214.0244,40010.3063,15184.5653
334,3.9467,40494.0994,40010.3063,15184.5653
335,3.9585,40427.9341,40010.3063,15184.5653
336,3.9703,40675.6477,40010.3063,15184.5653
337,3.9821,39705.4553,40010.3063,15184.5653
338,3.9939,40421.8979,40010.3063,15184.5653
339,4.0058,41078.6757,40010.3063,15184.5653
340,4.0176,40510.8148,40010.3063,15184.5653
341,4.0294,40482.0271,40010.3063,15184.5653
342,4.0412,41476.5962,40010.3063,15184.5653
343,4.053,41227.7218,40010.3063,15184.5653
344,4.0648,41345.4264,40010.3063,15184.5653
345,4.0767,41320.3532,40010.3063,15184.5653
346,4.0885,42930.3758,40010.3063,15184.5653
347,4.1003,43356.1554,40010.3063,15184.5653
348,4.1121,43713.4481,40010.3063,15184.5653
349,4.1239,44284.0949,40010.3063,15184.5653
350,4.1357,44790.2014,40010.3063,15184.5653
351,4.1476,46352.8636,40010.3063,15184.5653
352,4.1594,46685.0831,40010.3063,15184.5653
353,4.1712,48178.0976,40010.3063,15184.5653
354,4.183,47270.8202,40010.3063,15184.5653
355,4.1948,47796.196,40010.3063,15184.5653
356,4.2066,48935.6323,40010.3063,15184.5653
357,4.2185,47485.3351,40010.3063,15184.5653
358,4.2303,48506.1382,40010.3063,15184.5653
359,4.2421,47541.9819,40010.3063,15184.5653
360,4.2539,49071.4453,40010.3063,15184.5653
361,4.2657,49009.9232,40010.3063,15184.5653
362,4.2775,49684.5772,40010.3063,15184.5653
363,4.2894,48019.0687,40010.3063,15184.5653
364,4.3012,48381.9332,40010.3063,15184.5653
365,4.313,48787.9792,40010.3063,15184.5653
366,4.3248,48745.7263,40010.3063,15184.5653
367,4.3366,47843.3243,40010.3063,15184.5653
368,4.3484,48065.0361,40010.3063,15184.5653
369,4.3603,48015.3541,40010.3063,15184.5653
370,4.3721,47845.1816,40010.3063,15184.5653
371,4.3839,48421.4002,40010.3063,15184.5653
372,4.3957,48422.561,40010.3063,15184.5653
373,4.4075,48122.3794,40010.3063,15184.5653
374,4.4193,48622.4499,40010.3063,15184.5653
375,4.4312,49107.6621,40010.3063,15184.5653
376,4.443,47514.5872,40010.3063,15184.5653
377,4.4548,47689.1707,40010.3063,15184.5653
378,4.4666,49305.4616,40010.3063,15184.5653
379,4.4784,48552.1057,40010.3063,15184.5653
380,4.4902,48976.028,40010.3063,15184.5653
381,4.5021,48721.1174,40010.3063,15184.5653
382,4.5139,48374.0397,40010.3063,15184.5653
383,4.5257,48198.5276,40010.3063,15184.5653
384,4.5375,48694.6513,40010.3063,15184.5653
385,4.5493,48177.8654,40010.3063,15184.5653
386,4.5611,48987.4038,40010.3063,15184.5653
387,4.5729,48384.2547,40010.3063,15184.5653
388,4.5848,48842.0723,40010.3063,15184.5653
389,4.5966,48890.1292,40010.3063,15184.5653
390,4.6084,48352.9133,40010.3063,15184.5653
391,4.6202,48751.2981,40010.3063,15184.5653
392,4.632,49004.5836,40010.3063,15184.5653
393,4.6438,48274.9079,40010.3063,15184.5653
394,4.6557,48728.3144,40010.3063,15184.5653
395,4.6675,49030.3532,40010.3063,15184.5653
396,4.6793,48274.4435,40010.3063,15184.5653
397,4.6911,48345.7164,40010.3063,15184.5653
398,4.7029,49078.6423,40010.3063,15184.5653
399,4.7147,48683.2755,40010.3063,15184.5653
400,4.7266,50160.7353,40010.3063,15184.5653
401,4.7384,48365.2177,40010.3063,15184.5653
402,4.7502,48059.9286,40010.3063,15184.5653
403,4.762,47890.6847,40010.3063,15184.5653
404,4.7738,48323.8934,40010.3063,15184.5653
405,4.7856,49471.2231,40010.3063,15184.5653
406,4.7975,49151.7724,40010.3063,15184.5653
407,4.8093,48332.7154,40010.3063,15184.5653
408,4.8211,48905.6838,40010.3063,15184.5653
409,4.8329,48879.682,40010.3063,15184.5653
410,4.8447,49275.0488,40010.3063,15184.5653
411,4.8565,48843.2331,40010.3063,15184.5653
412,4.8684,49208.8835,40010.3063,15184.5653
413,4.8802,48390.9874,40010.3063,15184.5653
414,4.892,48345.0199,40010.3063,15184.5653
415,4.9038,48868.3062,40010.3063,15184.5653
416,4.9156,48888.0397,40010.3063,15184.5653
417,4.9274,48170.4363,40010.3063,15184.5653
418,4.9393,47734.6739,40010.3063,15184.5653
419,4.9511,47219.9774,40010.3063,15184.5653
420,4.9629,48781.4788,40010.3063,15184.5653
421,4.9747,47836.3595,40010.3063,15184.5653
422,4.9865,49300.122,40010.3063,15184.5653
423,4.9983,49166.1662,40010.3063,15184.5653
424,5.0102,48633.1292,40010.3063,15184.5653
425,5.022,49191.4715,40010.3063,15184.5653
426,5.0338,49040.336,40010.3063,15184.5653
427,5.0456,48791.9259,40010.3063,15184.5653
428,5.0574,48626.8609,40010.3063,15184.5653
429,5.0692,48147.9169,40010.3063,15184.5653
430,5.0811,47958.9395,40010.3063,15184.5653
431,5.0929,48150.0063,40010.3063,15184.5653
432,5.1047,48721.8139,40010.3063,15184.5653
433,5.1165,48658.8988,40010.3063,15184.5653
434,5.1283,48309.4995,40010.3063,15184.5653
435,5.1401,48835.3397,40010.3063,15184.5653
436,5.152,48150.0063,40010.3063,15184.5653
437,5.1638,48497.7805,40010.3063,15184.5653
438,5.1756,49200.9901,40010.3063,15184.5653
439,5.1874,48412.5781,40010.3063,15184.5653
440,5.1992,48758.0307,40010.3063,15184.5653
441,5.211,48780.318,40010.3063,15184.5653
442,5.2229,48532.14,40010.3063,15184.5653
443,5.2347,49452.8826,40010.3063,15184.5653
444,5.2465,49169.6486,40010.3063,15184.5653
445,5.2583,47914.8293,40010.3063,15184.5653
446,5.2701,48574.1608,40010.3063,15184.5653
447,5.2819,49303.14,40010.3063,15184.5653
448,5.2938,49038.0145,40010.3063,15184.5653
449,5.3056,48785.6576,40010.3063,15184.5653
450,5.3174,48391.2195,40010.3063,15184.5653
451,5.3292,49008.9946,40010.3063,15184.5653
452,5.341,48982.0641,40010.3063,15184.5653
453,5.3528,48399.1129,40010.3063,15184.5653
454,5.3646,48039.7308,40010.3063,15184.5653
455,5.3765,48555.5881,40010.3063,15184.5653
456,5.3883,48541.4264,40010.3063,15184.5653
457,5.4001,48522.1572,40010.3063,15184.5653
458,5.4119,48662.1491,40010.3063,15184.5653
459,5.4237,49256.7082,40010.3063,15184.5653
460,5.4355,48322.7326,40010.3063,15184.5653
461,5.4474,48425.3469,40010.3063,15184.5653
462,5.4592,49021.9955,40010.3063,15184.5653
463,5.471,48685.365,40010.3063,15184.5653
464,5.4828,48819.785,40010.3063,15184.5653
465,5.4946,48779.6215,40010.3063,15184.5653
466,5.5064,48159.9892,40010.3063,15184.5653
467,5.5183,49039.6396,40010.3063,15184.5653
468,5.5301,49323.57,40010.3063,15184.5653
469,5.5419,49017.1201,40010.3063,15184.5653
470,5.5537,48826.0533,40010.3063,15184.5653
471,5.5655,49131.5745,40010.3063,15184.5653
472,5.5773,49117.1807,40010.3063,15184.5653
473,5.5892,48859.0199,40010.3063,15184.5653
474,5.601,49086.5357,40010.3063,15184.5653
475,5.6128,48791.9259,40010.3063,15184.5653
476,5.6246,48564.6423,40010.3063,15184.5653
477,5.6364,49059.1409,40010.3063,15184.5653
478,5.6482,48986.4752,40010.3063,15184.5653
479,5.6601,49043.3541,40010.3063,15184.5653
480,5.6719,48693.4905,40010.3063,15184.5653
481,5.6837,47720.0479,40010.3063,15184.5653
482,5.6955,48713.9205,40010.3063,15184.5653
483,5.7073,49197.2755,40010.3063,15184.5653
484,5.7191,48537.944,40010.3063,15184.5653
485,5.731,48390.9874,40010.3063,15184.5653
486,5.7428,48149.542,40010.3063,15184.5653
487,5.7546,47839.3776,40010.3063,15184.5653
488,5.7664,48114.486,40010.3063,15184.5653
489,5.7782,48677.7037,40010.3063,15184.5653
490,5.79,48671.6676,40010.3063,15184.5653
491,5.8019,48507.9955,40010.3063,15184.5653
492,5.8137,49196.8112,40010.3063,15184.5653
493,5.8255,48998.5474,40010.3063,15184.5653
494,5.8373,48882.2358,40010.3063,15184.5653
495,5.8491,47993.7633,40010.3063,15184.5653
496,5.8609,48550.7127,40010.3063,15184.5653
497,5.8728,48951.8835,40010.3063,15184.5653
498,5.8846,48654.0235,40010.3063,15184.5653
499,5.8964,48677.0072,40010.3063,15184.5653
500,5.9082,48601.0912,40010.3063,15184.5653
501,5.92,48210.5998,40010.3063,15184.5653
502,5.9318,48312.7498,40010.3063,15184.5653
503,5.9437,47677.3306,40010.3063,15184.5653
504,5.9555,47909.9539,40010.3063,15184.5653
505,5.9673,47649.7037,40010.3063,15184.5653
506,5.9791,47177.2602,40010.3063,15184.5653
507,5.9909,47366.0054,40010.3063,15184.5653
508,6.0027,46549.0379,40010.3063,15184.5653
509,6.0146,46098.1852,40010.3063,15184.5653
510,6.0264,45671.2448,40010.3063,15184.5653
511,6.0382,43474.5565,40010.3063,15184.5653
512,6.05,43851.5827,40010.3063,15184.5653
513,6.0618,43435.3216,40010.3063,15184.5653
514,6.0736,41587.1039,40010.3063,15184.5653
515,6.0854,41650.2511,40010.3063,15184.5653
516,6.0973,42158.4472,40010.3063,15184.5653
517,6.1091,41986.8817,40010.3063,15184.5653
518,6.1209,41200.0949,40010.3063,15184.5653
519,6.1327,41581.7642,40010.3063,15184.5653
520,6.1445,40465.0795,40010.3063,15184.5653
521,6.1563,40680.2909,40010.3063,15184.5653
522,6.1682,41357.0343,40010.3063,15184.5653
523,6.18,40827.7118,40010.3063,15184.5653
524,6.1918,42267.794,40010.3063,15184.5653
525,6.2036,40952.3812,40010.3063,15184.5653
526,6.2154,41340.7832,40010.3063,15184.5653
527,6.2272,40645.9313,40010.3063,15184.5653
528,6.2391,41106.3026,40010.3063,15184.5653
529,6.2509,40982.0976,40010.3063,15184.5653
530,6.2627,39873.5384,40010.3063,15184.5653
531,6.2745,40946.5772,40010.3063,15184.5653
532,6.2863,40808.2105,40010.3063,15184.5653
533,6.2981,40252.1897,40010.3063,15184.5653
534,6.31,40420.7371,40010.3063,15184.5653
535,6.3218,40712.3288,40010.3063,15184.5653
536,6.3336,40851.3921,40010.3063,15184.5653
537,6.3454,40394.7353,40010.3063,15184.5653
538,6.3572,41243.5086,40010.3063,15184.5653
539,6.369,40330.1951,40010.3063,15184.5653
540,6.3809,39723.7958,40010.3063,15184.5653
541,6.3927,39795.533,40010.3063,15184.5653
542,6.4045,41636.0894,40010.3063,15184.5653
543,6.4163,40833.9801,40010.3063,15184.5653
544,6.4281,39974.2954,40010.3063,15184.5653
545,6.4399,41116.2855,40010.3063,15184.5653
546,6.4518,40654.0569,40010.3063,15184.5653
547,6.4636,40573.9621,40010.3063,15184.5653
548,6.4754,40040.6929,40010.3063,15184.5653
549,6.4872,40381.0379,40010.3063,15184.5653
550,6.499,40023.2809,40010.3063,15184.5653
551,6.5108,40342.9639,40010.3063,15184.5653
552,6.5227,40204.5971,40010.3063,15184.5653
553,6.5345,40031.8708,40010.3063,15184.5653
554,6.5463,40751.3315,40010.3063,15184.5653
555,6.5581,40645.6992,40010.3063,15184.5653
556,6.5699,39749.5655,40010.3063,15184.5653
557,6.5817,40370.3586,40010.3063,15184.5653
558,6.5936,41058.71,40010.3063,15184.5653
559,6.6054,39364.4137,40010.3063,15184.5653
560,6.6172,40696.542,40010.3063,15184.5653
561,6.629,39879.8067,40010.3063,15184.5653
